# beamEnergyAtTarget_MeV,tritonTargetExitEnergy_MeV,tritonTargetExitTheta_deg,tritonTargetExitPhi_deg
65.801565095649181,1.4460748209157004,158.45373597826639,118.32271005865324
62.651478182764528,1.1842877182966678,157.39661609159396,55.442367819012254
65.138073758994281,1.3808370242643708,158.84441688516765,76.99573741672566
65.494472758488996,1.4018930569481813,159.59215670950792,9.6868221463462323
62.581295157919577,1.1784880474566239,158.79230978062103,-130.6885686789137
63.647040687903171,1.2590448205441955,158.6392945308987,-62.325520127027055
62.470783281138232,1.1447827658697396,158.6432204383037,95.700017531717094
65.696261887656561,1.4146091050946674,160.11967777035085,-101.67136876070555
64.158288689668325,1.2853490537239158,159.86153617120914,87.785211202643126
65.411192832766417,1.3927376391796695,159.86419594862389,16.499701691845068
64.739355543267621,1.3283971793545277,160.35444600767659,-125.32757870955405
64.703736943705977,1.356107536300744,157.63345785142374,172.67858048666187
63.3269606494475,1.229845874663158,157.51510220718782,-24.306605744965971
64.911224629055766,1.3434489962733156,160.40000726432612,129.29763940713281
65.665891362566398,1.4144905434639552,159.70117032110468,159.57832335693229
65.490729503824426,1.3890560187106022,160.3220639948382,50.544131525856159
64.997989023163925,1.3580937088339688,159.79273922403226,94.371280718403213
62.634945234668336,1.1528477193457771,158.78102826349379,-146.00122177500666
62.770853155404019,1.1536136597296713,159.97328964544494,69.635031563324603
63.058135117491609,1.2172789684455536,157.97442503900368,-53.433933002937202
65.714511250458074,1.4089192850617815,160.09392961989033,-140.13440770345042
63.420222042387437,1.2255150509476929,159.32779777893828,84.851050209826752
62.403705965973664,1.1515460919026679,158.59254435206921,-9.5431743291761144
65.903753126795706,1.4601895388696344,157.59272291941571,61.416251648976768
62.993482254537795,1.2022049397287491,158.68603022282292,-143.26564310413664
62.686810769662195,1.1928735992059345,156.60473255979201,49.654637868873799
64.582535235528141,1.316413534486979,160.38305857743933,-64.535341442240608
62.83068712134677,1.2044715848104404,158.14757505219424,-38.598511822971105
64.133754682094533,1.2750090175930022,159.5219549020174,-51.125961968498082
65.008066992037897,1.3573747407567565,159.47341612215374,-20.767557462688728
63.318943639104539,1.2400031096294388,158.11976493570197,117.35102266924048
64.28006468409653,1.3001201717517459,160.11173276380808,-60.323552503008948
65.623060949620225,1.4358188041724369,157.78243990388722,-113.70086745953665
63.023169716375186,1.1733860365737934,159.04081020555455,-115.59212373387798
62.820161509355025,1.1807931020715317,159.44098033437672,67.153738806457397
64.9718645319996,1.3697078898808204,158.31461810622943,103.32641494407439
65.832017839443637,1.449567551184207,157.95531298320347,89.701204266189166
63.090887843190423,1.2206562439671194,157.3624322494033,-53.909951146780685
64.267750172941518,1.3146330811392604,158.77504296211677,13.565372139600928
64.777958840303896,1.3570076153326986,157.48620409688502,-8.6088801022416455
62.939583145024457,1.1970745780189698,158.35641493451527,22.736151425011133
63.538177691920168,1.2501778172272187,157.43670814365953,-157.27507511281124
65.799372041844848,1.4585871336380181,157.33884288683598,9.3116189072233322
62.462999350233346,1.1942747883006599,157.04737684398773,151.14475007773177
64.161966173048228,1.278020401440308,160.25040562002232,94.527909187934583
63.531529407628959,1.2343194168973208,158.90188057818472,100.33859950908163
62.834131032475995,1.1957242234089471,157.57879593526843,-110.63966581553592
