# beamEnergyAtTarget_MeV,tritonTargetExitEnergy_MeV,tritonTargetExitTheta_deg,tritonTargetExitPhi_deg,s3EnergyLoss_MeV,tritonThetaBeforeS3_deg,tritonPhiBeforeS3_deg,tritonEnergyAtReactionPoint_MeV,tritonThetaAtReactionPoint_deg,tritonPhiAtReactionPoint_deg,s3EnergySmeared_MeV,tritonTargetEnergyLoss_MeV
# ringGateCopyNo=-1 thetaMinDeg=130 thetaMaxDeg=133
64.519494196712273,1.8357579077990742,131.76435297958207,-72.335616056226982,1.8357579077990747,131.76435297958207,-72.335616056226982,1.9238895785183558,131.14975087494659,-72.538692972869583,1.796601792147944,0.08813167071928163
62.618752373432834,1.624816615645162,131.58568734962796,97.767418894989817,1.6248166156451644,131.58568734962796,97.767418894989817,1.831555899490013,131.09609954786524,97.561642668250641,1.6664298260848465,0.20673928384485096
64.971202356317178,1.8374801708083026,132.21715701809032,-36.098950940020529,1.8374801708083019,132.21715701809029,-36.098950940020522,1.9057988205963738,132.30281434012576,-36.449195234403952,1.7686777240853175,0.068318649788071228
64.679184917844182,1.8351220096488252,131.72295713467869,-170.13249864685622,1.8351220096488239,131.72295713467869,-170.13249864685622,1.9056343756146816,131.75716619793832,-170.97601747173022,1.7883414371152164,0.070512365965856416
62.688286268195057,1.6049454965803078,131.64672487614527,-110.29197386415423,1.6049454965803076,131.64672487614527,-110.29197386415423,1.7870808932275395,132.26134828920297,-110.24311331972248,1.5452854486915517,0.18213539664723166
64.297966863968725,1.8242333236444392,131.96681554589159,-65.691251553931295,1.8242333236444395,131.96681554589159,-65.691251553931295,1.9090634013950876,131.88884008653383,-65.936265877875968,1.9031065824735562,0.084830077750648325
63.70102767814015,1.7031856950000748,132.13082967123106,-149.45007994819261,1.7031856950000748,132.13082967123106,-149.45007994819261,1.8305149052694105,132.26734954186597,-149.68629172663231,1.6758958326653466,0.12732921026933575
65.753363366019542,1.9345069654105345,132.29374093943679,34.306137203413421,1.9345069654105331,132.29374093943679,34.306137203413428,1.9474773603396898,132.32979429298493,34.366146857538872,1.9861550308583404,0.012970394929155304
65.9136635112487,1.954340002680423,132.20262253176375,77.713581846229815,1.9543400026804223,132.20262253176375,77.713581846229815,1.9584105036983601,132.191422594443,77.750538764105045,1.9836691848880066,0.0040705010179371559
64.526723014847761,1.8342241465599309,131.79728411335313,37.750998849115746,1.8342241465599316,131.7972841133531,37.750998849115746,1.9112026219877407,131.78897915284469,37.98940862750797,1.911167947009303,0.076978475427809778
63.641854431118048,1.7136729889145106,132.25638109007713,-64.498841778341358,1.7136729889145106,132.2563810900771,-64.498841778341358,1.8380128358071488,131.95679191428664,-63.541933170988209,1.7409596072664468,0.12433984689263822
62.841193035593953,1.6507967411035407,131.79718937521676,118.70634079682523,1.6507967411035407,131.79718937521676,118.70634079682523,1.8281839309347561,131.54452318317249,118.10312960647337,1.6924379603618491,0.17738718983121537
65.323210382405449,1.9044249402530284,132.20184748728994,19.822216590837606,1.904424940253028,132.20184748728994,19.822216590837606,1.934785186652789,131.94461460962327,19.746326942220438,1.8462214886195747,0.030360246399760538
62.303753814578229,1.5451889299212564,131.97181443611774,26.716328579163818,1.5451889299212562,131.97181443611774,26.716328579163818,1.7492876985602379,132.46337549528656,27.871775268620613,1.6523617934046853,0.20409876863898146
65.409977802822269,1.8999286472109227,131.88021675613814,-142.09513230074174,1.8999286472109236,131.88021675613814,-142.09513230074171,1.9379364071742202,131.8204498523836,-142.21844271971457,1.7710161506441509,0.038007759963297527
65.13300005801382,1.8987966141644661,131.61094421790935,132.22266384618933,1.8987966141644663,131.61094421790935,132.22266384618933,1.9372140072655384,131.6885792749718,132.14974425086859,1.7693061504307932,0.038417393101072284
63.571769498131758,1.7235829219340395,132.0859422515928,55.242958541113424,1.7235829219340399,132.0859422515928,55.242958541113424,1.8634743373190759,131.57661955382517,56.252667405918984,1.6587254962443425,0.13989141538503636
65.441590611876336,1.9138753033730962,131.61192572348835,2.8901219938231684,1.9138753033730982,131.61192572348835,2.8901219938231679,1.9504331651942266,131.72060133250565,2.7622648825853564,1.9296399415585992,0.036557861821130411
65.620215137897986,1.9151727758281221,132.10277960344408,-159.53625841719008,1.9151727758281227,132.10277960344408,-159.53625841719008,1.9404050721341264,132.09403354281133,-159.37999389683881,2.0499554668300148,0.02523229630600432
63.749162499778755,1.7237826221304597,132.24280206213649,-152.18307220333622,1.7237826221304582,132.24280206213649,-152.18307220333622,1.8566706710475955,131.84936128425571,-152.2261401385546,1.6275763731318162,0.13288804891713579
63.154610576451375,1.6396668775731089,132.25600612248303,130.93913196405188,1.6396668775731091,132.256006122483,130.93913196405188,1.7944123037041209,132.90248067603468,130.77996525082631,1.7281000598126417,0.15474542613101194
65.536752988535611,1.91953335771085,131.9025358569564,87.787458154136147,1.9195333577108513,131.90253585695643,87.787458154136147,1.9501502751013504,131.94378243525935,87.946328342616795,1.8323611606073509,0.030616917390500431
65.241197790790039,1.8960382948150649,131.58272887838277,-31.847485255387074,1.8960382948150651,131.58272887838277,-31.847485255387074,1.9466436510506355,131.57962838349462,-31.737592250327086,1.8529488406410235,0.050605356235570609
65.846283463041743,1.9573921095477664,131.8581494298939,87.654212217854734,1.9573921095477667,131.8581494298939,87.654212217854734,1.9660120233761518,131.88349427500549,87.674508072755188,1.8819430362331,0.0086199138283853394
64.330928590743298,1.7659035321975858,132.10167084822666,-111.58804809428716,1.7659035321975851,132.10167084822666,-111.58804809428717,1.8588999798280383,132.40203579278727,-111.80088399954639,1.792550902357211,0.092996447630452561
63.973254035064159,1.7340985089674379,132.11116657428923,16.085848216967676,1.7340985089674379,132.11116657428923,16.085848216967673,1.8460834683914982,132.57228236716912,15.887799613990317,1.8187646991148378,0.11198495942406028
65.905824858623291,1.9606840761840538,131.75826080415172,132.29523663761012,1.9606840761840547,131.75826080415172,132.29523663761012,1.9675804519156372,131.72649513166965,132.39128008812781,1.9808658819735254,0.0068963757315834151
63.689270973559324,1.7145896708874429,131.69532281993747,-48.91922189551142,1.7145896708874433,131.69532281993747,-48.91922189551142,1.8516545283823689,131.80810917415721,-49.166749000472265,1.7301866619198052,0.13706485749492603
65.505646216734377,1.9065347145862335,132.00855079575189,85.761944567055281,1.906534714586233,132.00855079575189,85.761944567055281,1.9390927036974972,131.90929992994216,85.739917274911946,2.0754483269519559,0.03255798911126373
62.436388143610074,1.5853894303921514,132.18390963912714,137.60031012484077,1.5853894303921512,132.18390963912714,137.60031012484075,1.7855989136396602,132.00805870320548,137.39705563038095,1.664758486616974,0.20020948324750876
64.852250709429214,1.8454152276692211,131.89808283592467,-23.520110641719214,1.8454152276692215,131.8980828359247,-23.52011064171921,1.9059002229560065,131.93371559062251,-23.270636330114684,1.9437803461727921,0.060484995286785415
64.461747641901411,1.8409967118174679,131.74821608902263,12.990560558403619,1.8409967118174677,131.74821608902263,12.990560558403617,1.9313948282997444,131.03149207789244,12.249925843993095,1.9433620804221277,0.090398116482276469
63.632006091593659,1.7207560353949076,131.99522934106693,14.351503756875163,1.720756035394907,131.99522934106693,14.351503756875163,1.857081414032109,131.75088620639303,14.546991351602367,1.7388856079652308,0.1363253786372014
63.880881710526921,1.7379001793613318,132.10489612801618,-141.88944822077829,1.7379001793613325,132.10489612801618,-141.88944822077829,1.8522786197395362,132.15366704152342,-141.92974145281647,1.7367322216903465,0.11437844037820444
